Id,Title,Amount,IsPreferential,SourceAccountId,DestinationAccountId,BankDepartmentId,CurrencyId,TimeFrameId
3842,quis,2804,false,363,868,65,5,180
3843,morbisem,3118,true,124,681,92,4,120
3844,nunc,940,false,934,299,38,4,59
3845,suscipit,1086,false,698,365,93,5,59
3846,felissedinterdumvenenatis,235,true,722,798,29,3,150
3847,rutrumaclobortis,2155,false,296,102,69,4,56
3848,consectetueradipiscingelit,3657,false,99,179,100,4,57
3849,hachabitasseplateadictumstmorbi,1995,true,802,355,23,5,128
3850,consequatduinecnisivolutpat,517,false,432,144,39,2,150
3851,lacus,3538,false,961,229,59,2,126
3852,atipsum,869,true,12,42,29,3,14
3853,veliteuestcongue,326,false,379,386,5,5,178
3854,nisi,2703,false,579,14,71,1,80
3855,odiocrasmi,750,true,269,932,42,2,107
3856,eunibhquisqueidjusto,2241,false,116,669,7,1,78
3857,donec,845,false,374,384,22,3,86
3858,metusvitaeipsumaliquam,2265,true,55,494,81,5,168
3859,acnulla,1133,false,464,882,43,5,36
3860,congueetiamjustoetiam,1299,false,368,740,84,3,73
3861,vitaemattis,919,true,5,717,82,5,117
3862,infaucibusorciluctus,3698,false,389,99,79,3,128
3863,actellussemper,293,false,361,467,13,3,55
3864,pedevenenatis,2608,true,664,605,94,5,174
3865,quamturpisadipiscinglorem,1202,false,365,541,10,4,128
3866,duivel,3752,false,829,210,34,4,69
3867,interdumeutinciduntinleo,1050,true,566,689,25,3,24
3868,nislduis,612,false,940,961,33,4,20
3869,felisdonecsemper,3250,false,72,907,24,2,141
3870,sollicitudinutsuscipita,3603,true,1000,317,19,3,139
3871,arcu,536,false,806,411,93,2,97
3872,etiamjustoetiampretium,1388,false,152,444,76,1,61
3873,amet,3998,true,677,978,23,1,26
3874,suscipitligulain,2630,false,269,66,83,3,110
3875,nisl,1694,false,698,622,21,5,51
3876,consectetueregetrutrumatlorem,811,true,658,542,23,1,111
3877,nislnuncnislduis,1714,false,576,855,60,2,140
3878,dolormorbivellectusin,2396,false,950,976,30,3,158
3879,interdum,3052,true,818,686,77,3,106
3880,dui,1534,false,363,583,78,5,100
3881,blanditnoninterdum,1293,false,463,456,57,4,117
3882,odioinhac,2908,true,666,208,58,1,7
3883,incongueetiam,1771,false,820,653,47,4,159
3884,tellusnisi,2868,false,172,654,51,5,157
3885,quisorcieget,2232,true,315,728,22,5,103
3886,posuerecubiliacuraeduis,47,false,999,480,100,1,116
3887,nisivenenatistristique,822,false,466,146,22,5,71
3888,sapienvariusutblanditnon,1230,true,631,962,38,5,91
3889,cursus,2064,false,897,898,51,2,64
3890,semsed,1463,false,743,234,85,3,48
3891,donecodiojusto,3734,true,454,846,70,3,90
3892,vivamusmetusarcuadipiscing,2580,false,886,15,12,4,129
3893,sitametconsectetueradipiscingelit,2634,false,820,364,27,2,19
3894,utnulla,300,true,37,324,83,2,147
3895,dui,3730,false,628,905,49,5,2
3896,idsapien,2656,false,546,493,29,4,18
3897,massaidlobortis,3639,true,619,62,53,5,104
3898,rhoncussed,2139,false,227,888,31,1,174
3899,tortorquisturpissedante,921,false,165,855,76,5,75
3900,morbiporttitorlorem,3005,true,190,101,22,3,35
3901,ac,2466,false,783,740,99,3,125
3902,utblanditnoninterdum,2846,false,657,966,28,4,161
3903,nibhfuscelacuspurusaliquet,1817,true,345,556,94,1,78
3904,adipiscingmolestiehendrerit,1117,false,531,92,82,2,116
3905,donecutmauriseget,3556,false,189,877,35,2,15
3906,rutrumnulla,226,true,248,377,5,4,12
3907,antevivamustortorduismattis,3880,false,250,880,56,5,92
3908,justoetiampretium,3982,false,234,139,8,2,166
3909,ameterossuspendisseaccumsan,3464,true,929,417,42,2,170
3910,nullam,140,false,236,75,79,2,71
3911,uteratidmaurisvulputate,2687,false,709,571,72,3,48
3912,luctus,2606,true,788,184,78,4,139
3913,in,3223,false,150,934,53,4,153
3914,curaeduis,475,false,518,293,55,2,55
3915,est,2058,true,252,618,45,2,84
3916,velnislduisac,3108,false,727,273,98,2,106
3917,nulladapibusdolorvel,1324,false,364,630,64,3,108
3918,in,942,true,202,934,75,5,170
3919,nulla,3391,false,460,70,15,3,174
3920,ultrices,3497,false,154,375,32,1,178
3921,quisturpissedantevivamus,3049,true,334,434,91,2,131
3922,utmauriseget,3632,false,657,114,1,5,134
3923,mipedemalesuadainimperdiet,400,false,574,941,60,5,64
3924,sapieniaculis,1358,true,12,595,17,2,163
3925,volutpateleifenddonecutdolor,3925,false,340,564,95,2,67
3926,sitamet,2596,false,301,80,64,5,146
3927,sitametnullaquisquearcu,3784,true,878,633,6,3,131
3928,portavolutpat,32,false,261,983,71,5,52
3929,apedeposuerenonummy,593,false,383,154,95,2,105
3930,sapien,2695,true,765,582,78,2,108
3931,auguevestibulumante,1033,false,482,276,40,5,15
3932,lacus,2846,false,45,512,100,3,73
3933,volutpat,3582,true,848,741,13,5,7
3934,nislvenenatis,1491,false,726,452,95,3,108
3935,vestibulum,748,false,30,14,54,4,62
3936,eratidmaurisvulputate,3045,true,350,8,79,5,134
3937,quisodioconsequatvarius,2941,false,965,128,29,3,88
3938,ipsum,1478,false,685,448,22,4,94
3939,ametlobortissapiensapien,2290,true,588,597,34,2,159
3940,et,1382,false,955,218,25,5,124
3941,nec,524,false,692,23,31,3,95
3942,etiamjustoetiam,431,true,220,406,85,5,53
3943,mipedemalesuadainimperdiet,909,false,93,988,12,4,172
3944,enimintempor,488,false,792,561,4,2,83
3945,feliseusapien,1856,true,145,976,46,1,143
3946,pellentesquequisqueporta,585,false,527,212,28,5,120
3947,phasellusin,2095,false,45,686,27,4,46
3948,liberonullamsitametturpis,3221,true,632,180,96,4,36
3949,primis,1649,false,534,338,9,1,126
3950,uteratidmauris,833,false,183,765,11,2,53
3951,suscipitafeugiateteros,2659,true,837,671,42,3,110
3952,pulvinarsednislnunc,1890,false,954,536,96,2,38
3953,sedaccumsanfelisutat,3498,false,210,794,87,4,130
3954,anteipsumprimisinfaucibus,3957,true,830,292,1,2,123
3955,etmagnisdisparturient,1479,false,312,176,50,2,50
3956,ultrices,3875,false,554,648,76,1,156
3957,tempussitametsemfusce,3005,true,648,89,3,5,86
3958,curaedonec,1637,false,476,583,30,1,161
3959,enimsitametnunc,2905,false,311,387,50,4,46
3960,odio,3117,true,189,229,82,4,163
3961,habitasseplateadictumst,83,false,449,891,93,1,115
3962,vestibulum,3684,false,529,686,6,4,177
3963,sedsagittisnamcongue,3764,true,434,56,59,2,50
3964,convallismorbi,1270,false,59,580,75,5,116
3965,vivamusmetus,997,false,161,9,96,1,43
3966,lacus,1738,true,863,851,16,5,176
3967,uteratcurabitur,1071,false,478,896,35,3,102
3968,tortoridnulla,857,false,322,501,28,2,75
3969,vivamus,3992,true,153,180,75,1,120
3970,sitametsapien,1912,false,381,423,78,3,117
3971,nulla,1513,false,808,215,48,2,75
3972,pulvinarsed,208,true,699,90,51,1,64
3973,liberoquisorci,1481,false,390,138,35,5,61
3974,atvulputatevitaenisl,3354,false,767,934,38,2,107
3975,quislectussuspendissepotentiin,3681,true,256,198,82,1,1
3976,vestibulumaliquet,431,false,434,548,98,2,173
3977,semmaurislaoreetut,1684,false,57,211,66,1,17
3978,odio,940,true,827,461,77,3,44
3979,odioelementum,2500,false,465,844,73,3,89
3980,sedaccumsanfelisut,2092,false,312,628,73,2,56
3981,sedjustopellentesque,1392,true,122,649,28,4,77
3982,eratcurabiturgravidanisi,1304,false,561,876,10,1,116
3983,atvelitvivamusvel,547,false,413,526,47,2,82
3984,inquis,1293,true,543,934,34,3,28
3985,eu,1123,false,904,929,73,2,15
3986,erattortorsollicitudinmisit,592,false,818,894,42,1,108
3987,lectusvestibulumquam,505,true,358,58,17,5,55
3988,loremvitaemattisnibhligula,131,false,225,37,84,3,14
3989,purussitametnullaquisque,1788,false,596,170,60,5,99
3990,rutrum,1895,true,931,602,72,2,62
3991,posuerenonummyintegernon,2495,false,286,15,41,1,107
3992,egeteroselementum,3419,false,551,93,86,1,83
3993,cras,2009,true,77,988,13,2,169
3994,vestibulumaliquetultriceserattortor,2689,false,900,125,43,3,99
3995,molestie,3200,false,647,545,23,2,78
3996,velpedemorbi,3702,true,375,350,58,3,177
3997,sit,881,false,877,305,61,1,92
3998,acleopellentesqueultrices,3533,false,631,627,82,3,68
3999,sapienut,2294,true,4,960,98,5,176
4000,donecsempersapiena,569,false,746,609,65,5,29
4001,acnullasedvel,614,false,749,639,38,2,74
4002,nequesapienplaceratante,3105,true,676,140,83,5,90
4003,venenatisnonsodales,2500,false,940,61,38,1,116
4004,nullapedeullamcorperauguea,2437,false,613,443,51,2,166
4005,vestibulumsed,2319,true,624,87,1,2,137
4006,sitameterossuspendisseaccumsan,1758,false,845,129,9,5,88
4007,inhac,1184,false,310,937,3,3,149
4008,nullamvariusnullafacilisicras,2429,true,900,650,92,2,66
4009,vulputateluctus,3347,false,983,619,65,1,146
4010,elitproinrisuspraesentlectus,2058,false,452,352,25,5,144
4011,egettinciduntegettempus,2517,true,484,711,66,3,164
4012,nisinam,1091,false,47,692,1,5,36
4013,a,3255,false,972,722,40,5,25
4014,ultricesaliquet,2875,true,646,671,65,3,122
4015,natoque,2199,false,605,367,38,3,169
4016,ametcursus,2672,false,174,585,99,3,69
4017,pedeposuerenonummyintegernon,3741,true,911,519,47,5,53
4018,posueremetusvitae,3748,false,50,730,88,5,145
4019,mattisegestasmetusaeneanfermentum,2316,false,477,395,15,4,24
4020,atvelit,816,true,797,609,88,2,109
4021,duisbibendumfelissed,305,false,466,545,19,5,127
4022,volutpatconvallismorbi,1681,false,16,297,48,4,142
4023,idnislvenenatis,826,true,706,788,95,5,104
4024,pede,1676,false,695,905,11,5,160
4025,quisaugue,2240,false,396,119,53,2,180
4026,sapiensapiennon,714,true,400,38,80,3,95
4027,tincidunt,1908,false,552,563,100,1,82
4028,nasceturridiculusmusetiamvel,746,false,12,70,35,5,119
4029,interdumvenenatisturpis,940,true,994,769,41,3,84
4030,lacusatturpis,2251,false,509,674,1,2,142
4031,viverrapedeacdiamcras,1707,false,455,606,8,1,78
4032,nullam,247,true,958,628,50,2,154
4033,posuere,1200,false,62,393,2,1,13
4034,volutpatduimaecenastristiqueest,2988,false,141,464,12,2,58
4035,idnullaultricesaliquetmaecenas,1775,true,797,653,27,3,73
4036,nisiatnibhinhac,1456,false,279,746,85,5,19
4037,quisorcinullammolestie,3832,false,754,643,57,4,100
4038,nuncrhoncusduivel,2220,true,200,584,88,3,65
4039,mi,533,false,488,787,18,3,70
4040,potenti,1678,false,974,99,57,3,176
4041,utmassa,697,true,606,739,61,2,74
4042,nullanequeliberoconvalliseget,1540,false,230,942,92,2,37
4043,arculibero,2851,false,142,279,48,4,76
4044,etiam,313,true,814,271,88,5,68
4045,lacusatvelitvivamusvel,2000,false,373,777,25,4,41
4046,amet,2737,false,496,149,50,1,76
4047,sedtristiqueintempus,3437,true,224,186,10,4,30
4048,accumsantortorquis,223,false,409,539,50,1,2
4049,lectusvestibulum,2663,false,524,730,44,2,83
4050,ut,3590,true,102,84,97,1,122
4051,inhachabitasseplateadictumst,924,false,850,216,4,1,148
4052,turpisapedeposuerenonummy,1038,false,971,651,4,4,128
4053,ipsumprimis,1639,true,784,332,6,2,140
4054,utdolormorbivel,1982,false,345,521,51,4,24
4055,condimentumcurabiturinlibero,1254,false,183,828,72,2,176
4056,nibhin,1273,true,436,822,31,5,148
4057,ineleifend,156,false,554,488,27,1,94
4058,atturpis,1681,false,926,186,39,1,19
4059,sapienarcusedaugue,1001,true,977,337,15,4,25
4060,maurisullamcorper,27,false,305,528,99,5,31
4061,quis,3482,false,250,684,65,1,97
4062,cursus,3963,true,89,188,11,5,106
4063,blandit,619,false,586,970,61,4,70
4064,sodales,299,false,462,710,60,5,124
4065,hachabitasseplatea,2179,true,338,428,38,1,71
4066,accumsanodiocurabiturconvallisduis,891,false,564,433,46,4,53
4067,donecdapibusduisatvelit,3863,false,442,252,15,2,13
4068,sedaccumsan,3889,true,997,472,5,3,59
4069,laciniaaeneansitamet,20,false,984,485,84,4,65
4070,integeranibhin,629,false,915,194,17,2,53
4071,ipsum,3543,true,839,36,23,4,79
4072,tellus,946,false,823,566,70,3,111
4073,curaedonecpharetramagna,911,false,847,819,89,3,174
4074,maecenastristiqueest,2035,true,447,328,63,3,158
4075,sedvelenimsitamet,2350,false,836,812,3,4,173
4076,plateadictumst,1829,false,794,249,56,4,158
4077,odioinhachabitasseplatea,745,true,944,138,65,5,96
4078,nislnunc,2761,false,712,954,39,4,44
4079,sapiendignissimvestibulumvestibulum,2389,false,549,991,44,3,20
4080,idligulasuspendisseornare,3493,true,655,937,40,3,86
4081,duismattisegestasmetus,3785,false,965,100,74,3,124
4082,natoquepenatibusetmagnis,1163,false,916,929,98,2,151
4083,nunc,3494,true,641,11,78,3,138
4084,pretiumnislut,164,false,312,746,19,2,20
4085,elitproininterdummauris,1456,false,554,255,25,1,81
4086,nislnuncrhoncus,3625,true,454,664,39,2,88
4087,quamsapienvarius,3942,false,183,35,9,5,110
4088,ametconsectetueradipiscingelit,229,false,820,463,21,1,21
4089,aclobortis,156,true,614,898,96,1,86
4090,ametjustomorbi,2359,false,867,973,90,1,41
4091,duinecnisivolutpat,650,false,735,166,4,5,89
4092,malesuadainimperdietetcommodo,3164,true,701,786,60,4,166
4093,ante,1786,false,8,134,76,4,55
4094,nullaelitac,361,false,369,317,86,5,103
4095,hendreritat,1866,true,765,608,27,4,143
4096,ipsumprimis,3514,false,945,987,99,1,58
4097,id,934,false,259,872,47,5,4
4098,maecenastristiqueestet,942,true,258,31,38,1,52
4099,urnapretiumnislutvolutpat,2074,false,746,957,55,5,165
4100,lectusin,250,false,759,869,84,4,118
4101,ultricesposuere,2667,true,374,482,97,2,103
4102,utmassavolutpatconvallismorbi,2644,false,217,348,79,5,27
4103,uteratcurabiturgravidanisi,3012,false,242,185,23,3,65
4104,nequevestibulumegetvulputateut,2066,true,774,249,56,1,170
4105,justo,1066,false,718,834,49,3,160
4106,sedsagittisnamcongue,951,false,998,550,98,2,30
4107,namconguerisus,3650,true,761,273,72,1,20
4108,blanditmi,2812,false,400,245,67,1,130
4109,euismodscelerisque,1325,false,594,598,84,5,23
4110,egetorcivehicula,1674,true,476,368,96,5,117
4111,eleifenddonec,3018,false,908,691,36,4,23
4112,nullapedeullamcorper,2859,false,5,143,35,3,172
4113,necnisivolutpat,595,true,164,541,73,2,104
4114,nullapedeullamcorper,366,false,189,606,63,3,177
4115,potentiineleifendquama,2637,false,240,155,93,3,149
4116,curaeduisfaucibus,1698,true,660,767,90,3,109
4117,a,872,false,592,322,79,1,82
4118,proin,1326,false,583,332,14,3,125
4119,phasellusidsapieninsapien,2383,true,222,448,82,2,113
4120,ipsumprimisin,2775,false,305,677,96,2,24
4121,eumagnavulputate,3985,false,581,638,91,4,88
4122,inleomaecenaspulvinarlobortis,2223,true,633,671,57,4,109
4123,curae,3329,false,959,654,4,2,122
4124,vitaeconsectetuereget,1081,false,196,330,38,3,56
4125,feugiat,1106,true,699,664,64,4,40
4126,etiamfaucibuscursusurnaut,3704,false,619,34,70,5,86
4127,dapibusdolorvelest,1186,false,28,926,66,3,175
4128,enimleorhoncus,2185,true,801,994,94,4,105
4129,vestibulumsedmagnaat,1929,false,311,660,23,2,65
4130,praesentlectusvestibulum,234,false,423,515,9,1,160
4131,eget,575,true,927,424,15,3,138
4132,blanditnam,3667,false,925,90,81,3,12
4133,purusphasellus,1683,false,640,571,67,4,57
4134,aliquamlacus,2185,true,540,523,35,5,85
4135,mipedemalesuadain,2920,false,366,705,85,1,147
4136,metusaeneanfermentum,1812,false,767,585,14,4,80
4137,eleifendluctusultricieseunibh,1270,true,964,242,1,3,39
4138,nullaquisquearcu,2650,false,703,186,27,1,99
4139,sedauguealiquamerat,1818,false,899,854,13,1,22
4140,maecenasrhoncusaliquamlacusmorbi,2598,true,951,712,8,3,33
4141,pretiumquislectussuspendisse,1601,false,939,309,21,4,113
4142,ultricesposuerecubiliacuraedonec,3052,false,832,670,51,4,173
4143,liberonamduiproin,3337,true,590,251,43,5,147
4144,porttitorid,1908,false,102,500,19,4,141
4145,vulputatenonummy,1675,false,346,489,60,1,26
4146,volutpatquampedelobortisligula,177,true,748,972,9,1,73
4147,sedaccumsanfelis,2165,false,46,822,44,4,32
4148,craspellentesquevolutpatdui,3938,false,681,458,14,5,2
4149,lectusinquamfringillarhoncus,3942,true,820,237,38,5,114
4150,dictumstmaecenas,3353,false,637,20,19,4,79
4151,nullaultricesaliquetmaecenas,2600,false,622,20,61,5,81
4152,vitae,408,true,543,936,31,5,174
4153,pedelobortisligulasitamet,521,false,481,391,90,2,59
4154,duisbibendumfelissed,1874,false,976,107,12,1,18
4155,antenullajustoaliquam,3131,true,599,496,58,1,49
4156,lacusmorbi,2879,false,378,920,71,1,115
4157,interdummaurisullamcorper,1994,false,351,165,75,1,164
4158,adipiscing,2717,true,873,744,81,2,3
4159,donec,1353,false,599,454,43,3,130
4160,tortorid,2316,false,117,195,29,2,111
4161,nulla,2622,true,969,69,71,5,164
4162,inmagna,2793,false,831,602,42,2,75
4163,ultricesphasellus,266,false,140,524,23,1,87
4164,etiamfaucibuscursus,1055,true,859,818,29,4,14
4165,sapienarcu,869,false,115,26,21,4,133
4166,in,1359,false,298,796,78,3,59
4167,praesentblanditlacinia,2815,true,725,614,53,3,173
4168,proininterdummaurisnonligula,3048,false,811,944,22,5,117
4169,lectus,1732,false,384,189,92,4,146
4170,rutrumnequeaeneanauctor,2994,true,336,961,99,3,160
4171,nisinam,3422,false,234,83,40,3,63
4172,a,1351,false,733,120,17,5,62
4173,lacuscurabituratipsumac,2425,true,252,812,46,2,23
4174,consequatutnullased,2530,false,69,778,87,5,5
4175,liberonam,916,false,900,262,33,2,180
4176,fermentumjustoneccondimentum,847,true,476,694,12,2,124
4177,tortoreupede,427,false,238,352,4,2,171
4178,semper,1109,false,787,776,42,4,89
4179,aliquamconvallisnuncproinat,2991,true,902,955,11,1,49
4180,accumsanfelis,3971,false,507,497,45,2,52
4181,curaedonec,2496,false,219,759,68,5,79
4182,euorcimaurislacinia,825,true,110,532,38,1,72
4183,magnabibendumimperdietnullamorci,759,false,320,542,47,3,30
4184,pede,3743,false,801,364,63,3,129
4185,pharetra,1481,true,440,58,13,2,15
4186,vestibulum,3547,false,879,841,13,5,35
4187,rhoncus,822,false,919,904,16,4,3
4188,blanditnoninterdumin,2833,true,167,282,6,3,142
4189,misitamet,2168,false,329,595,92,1,78
4190,praesentidmassaidnisl,2980,false,220,701,99,3,51
4191,pulvinarlobortis,54,true,604,817,87,3,85
4192,egeteleifendluctusultricies,1081,false,955,960,38,3,27
4193,nullaelitacnullased,2938,false,660,687,71,3,98
4194,suscipitafeugiatet,3152,true,829,546,34,3,168
4195,fuscelacus,1991,false,52,113,59,4,105
4196,inquisjusto,20,false,951,944,48,3,98
4197,ametturpis,2199,true,62,713,58,1,57
4198,consequat,948,false,574,948,12,5,33
4199,acdiamcraspellentesque,2140,false,363,62,77,4,44
4200,ante,880,true,719,138,91,2,59
4201,tempus,933,false,990,265,45,1,141
4202,adipiscing,3347,false,590,687,20,3,105
4203,sitametnunc,3834,true,308,272,85,5,52
4204,adipiscingelitproininterdummauris,2529,false,610,17,92,2,109
4205,nequevestibulumegetvulputate,3565,false,552,821,11,4,49
4206,eratidmaurisvulputate,3052,true,337,279,89,4,57
4207,nonmaurismorbinonlectus,627,false,507,580,36,3,101
4208,tincidunt,2959,false,317,827,38,4,103
4209,nullanuncpurus,1264,true,240,923,29,2,171
4210,sollicitudinmisitamet,434,false,872,460,15,2,75
4211,hachabitasseplateadictumst,1319,false,249,544,76,4,112
4212,augueluctustinciduntnulla,2291,true,687,641,70,2,148
4213,namnullainteger,44,false,509,947,67,1,88
4214,nequeduisbibendum,1158,false,569,356,100,2,109
4215,nislaeneanlectuspellentesqueeget,1542,true,360,147,91,5,155
4216,leoodioporttitor,3060,false,66,248,72,1,16
4217,aliquamsit,3251,false,500,998,8,2,34
4218,penatibuset,3822,true,778,610,97,2,45
4219,utsuscipit,3572,false,279,583,43,3,94
4220,venenatistristiquefuscecongue,782,false,913,9,52,1,176
4221,quis,1410,true,116,128,32,3,172
4222,magnisdisparturientmontes,309,false,645,452,28,1,105
4223,tellussemperinterdummauris,1513,false,433,993,38,2,41
4224,liberonon,1913,true,284,62,51,3,27
4225,quampharetramagnaac,940,false,461,821,76,3,180
4226,nisl,2310,false,425,481,46,1,1
4227,quisorcinullammolestie,1668,true,529,316,73,5,76
4228,aliquamlacus,700,false,368,204,72,1,15
4229,afeugiat,3113,false,73,736,72,4,133
4230,dapibus,584,true,760,676,92,4,47
4231,id,3322,false,6,733,35,1,9
4232,morbiodioodio,3521,false,8,232,31,1,86
4233,nullamollis,1461,true,641,656,74,4,61
4234,integerpedejustolaciniaeget,3898,false,350,15,55,5,16
4235,ameteratnulla,2263,false,567,726,23,3,112
4236,elementumligulavehiculaconsequatmorbi,2779,true,171,39,11,3,10
4237,luctusrutrum,3243,false,219,728,92,4,112
4238,anteipsum,3309,false,390,67,4,2,113
4239,dapibusdolorvel,3952,true,529,267,81,2,91
4240,velitvivamusvelnulla,1490,false,807,815,95,5,115
4241,primisin,3591,false,547,991,83,3,97
4242,vitae,3255,true,119,188,65,1,167
4243,non,3377,false,533,378,24,1,162
4244,vitae,1506,false,654,957,67,4,167
4245,insapien,692,true,114,238,68,1,180
4246,nislvenenatislaciniaaeneansit,617,false,768,596,98,4,34
4247,sedvelenimsitamet,3207,false,299,508,72,2,79
4248,pede,1483,true,357,865,78,4,121
4249,morbi,394,false,957,321,91,4,168
4250,consequatutnulla,1016,false,89,651,58,2,68
4251,inliberout,953,true,922,171,89,2,82
4252,tincidunteget,2712,false,800,648,31,4,77
4253,liberorutrum,373,false,906,984,86,2,48
4254,rutrumnulla,2917,true,232,778,5,3,124
4255,ultricesvelaugue,304,false,820,849,12,1,74
4256,crasmipede,1675,false,886,757,5,4,24
4257,pretiumiaculisdiamerat,451,true,65,540,42,4,93
4258,vulputateluctus,3727,false,278,392,79,5,40
4259,justo,1656,false,177,787,53,1,4
4260,nullamsitamet,3053,true,651,188,49,3,125
4261,maurisviverradiam,3285,false,143,699,45,1,181
4262,phasellusinfelisdonecsemper,2429,false,486,281,64,5,73
4263,quamnecduiluctusrutrum,2304,true,909,606,96,5,46
4264,consequatnullanisl,1271,false,835,569,79,4,114
4265,inhac,1745,false,265,432,21,4,177
4266,duivelsemsed,3356,true,670,111,80,3,169
4267,orci,3311,false,671,698,38,2,74
4268,utrhoncusaliquetpulvinarsed,936,false,323,73,73,3,130
4269,nonmiinteger,3972,true,235,810,95,2,81
4270,ac,1256,false,168,201,46,5,126
4271,tortoridnullaultrices,3408,false,523,927,31,4,67
4272,commodoplaceratpraesentblanditnam,525,true,753,332,43,3,104
4273,molestieloremquisqueuterat,752,false,801,323,82,1,130
4274,plateadictumstaliquamauguequam,3435,false,323,164,56,4,92
4275,convalliseget,931,true,525,919,36,5,2
4276,magnabibendumimperdietnullam,66,false,624,459,39,3,31
4277,orci,1904,false,827,431,93,5,59
4278,laciniasapienquisliberonullam,1054,true,819,854,72,3,59
4279,rutrumnullanuncpurus,3499,false,379,412,97,4,122
4280,justo,2938,false,898,137,40,2,82
4281,dictumstmorbivestibulumvelit,1495,true,394,149,37,5,32
4282,justolaciniaegettincidunt,3455,false,431,926,47,4,33
4283,utmassa,865,false,940,932,1,3,101
4284,ornareconsequatlectusinest,1022,true,956,218,14,5,53
4285,massadonecdapibus,3683,false,686,54,66,1,125
4286,luctus,539,false,833,634,40,1,179
4287,urnaut,3177,true,46,283,79,3,152
4288,erosviverraegetcongueeget,3120,false,817,545,12,3,52
4289,nec,3660,false,880,119,38,4,72
4290,turpisdonec,1688,true,114,640,57,2,105
4291,sagittisduivelnislduis,442,false,219,468,32,4,71
4292,velestdonecodiojusto,2575,false,62,844,12,1,161
4293,lobortisvel,858,true,150,171,65,1,48
4294,rhoncusaliquet,1512,false,416,41,73,4,134
4295,maecenastristique,2143,false,108,43,40,3,4
4296,eufelisfusce,3188,true,938,943,6,4,39
4297,sitametdiamin,1743,false,995,1000,39,5,164
4298,maurisegetmassatemporconvallis,1995,false,412,198,83,1,3
4299,adipiscing,535,true,565,810,81,2,109
4300,rutrumnullanuncpurusphasellus,3829,false,451,845,67,4,39
4301,craspellentesquevolutpatdui,3566,false,441,706,6,2,5
4302,nisivolutpat,953,true,724,438,18,2,81
4303,acdiamcraspellentesque,1404,false,960,307,32,3,116
4304,adipiscingloremvitaemattis,2169,false,711,208,22,5,169
4305,proinleo,3579,true,885,387,46,4,72
4306,duiluctusrutrumnulla,364,false,964,711,61,2,137
4307,vitaequamsuspendisse,1278,false,361,910,96,4,130
4308,consequatvariusintegerac,2365,true,532,93,59,1,13
4309,nibhfuscelacuspurus,1507,false,591,792,40,3,30
4310,malesuadain,3210,false,75,358,21,1,39
4311,condimentumnequesapienplaceratante,1256,true,820,821,11,1,120
4312,vitaenislaenean,3768,false,890,32,61,5,111
4313,sapienin,126,false,660,945,52,2,42
4314,elitproinrisuspraesentlectus,836,true,454,684,48,1,65
4315,loremipsum,2901,false,421,239,13,2,167
4316,plateadictumst,2017,false,649,444,56,5,178
4317,sedlacusmorbisem,52,true,265,767,42,4,18
4318,vestibulumvestibulumante,822,false,970,300,25,5,107
4319,egetnuncdonecquis,2876,false,44,360,19,5,154
4320,venenatisturpisenimblandit,1142,true,984,966,8,1,124
4321,disparturientmontesnascetur,897,false,94,179,14,3,16
4322,vitaeconsectetueregetrutrumat,3532,false,21,324,34,3,176
4323,ameterat,3153,true,277,307,94,1,130
4324,tempussemperestquampharetra,554,false,669,365,17,4,97
4325,turpissedantevivamus,509,false,36,54,86,3,162
4326,vestibulumante,2324,true,86,188,26,5,99
4327,inlacuscurabiturat,2737,false,261,96,21,3,93
4328,inliberout,2461,false,436,33,96,1,44
4329,in,2168,true,509,343,66,2,124
4330,sedmagnaatnunc,3196,false,778,383,23,5,165
4331,inante,2637,false,597,692,48,4,19
4332,lectus,2562,true,690,784,86,3,95
4333,sapieniaculisconguevivamusmetus,3778,false,93,37,16,4,7
4334,curaemaurisviverradiam,172,false,971,501,90,2,94
4335,nullauteratidmauris,1244,true,124,686,19,1,152
4336,ametconsectetuer,506,false,833,844,47,3,149
4337,namcongue,3419,false,85,17,97,1,63
4338,hendreritat,2392,true,757,853,12,2,133
4339,felis,3725,false,117,920,14,4,126
4340,potenticrasinpurus,2667,false,811,114,4,4,103
4341,volutpateleifenddonecut,2439,true,702,21,95,1,94
4342,turpisdonecposueremetus,1894,false,674,129,56,3,43
4343,aeneanauctor,1810,false,272,821,87,2,31
4344,posuere,2284,true,808,539,96,3,124
4345,natoque,3699,false,797,260,78,2,159
4346,fusceposuerefelis,523,false,550,320,45,3,26
4347,maecenas,3604,true,323,607,24,1,45
4348,pedemorbiporttitorloremid,3309,false,852,89,88,3,146
4349,laciniaegettincidunt,1375,false,233,763,67,5,116
4350,egetsemperrutrumnullanunc,1063,true,774,41,32,3,130
4351,craspellentesque,3807,false,726,117,38,1,67
4352,curabiturconvallisduis,1885,false,623,141,2,5,101
4353,aliquetatfeugiat,2026,true,89,768,54,1,7
4354,turpisenimblanditmi,1732,false,654,31,95,4,30
4355,vitaenisl,120,false,819,452,79,1,38
4356,consequatutnulla,20,true,803,535,37,1,180
4357,conguerisus,703,false,926,942,73,2,97
4358,nisieu,2946,false,892,846,15,4,7
4359,noninterdum,2819,true,272,755,75,4,127
4360,adipiscingelitproin,392,false,65,784,53,1,5
4361,luctusetultrices,771,false,647,243,29,4,11
4362,erattortorsollicitudin,716,true,176,173,44,4,141
4363,maecenasleo,3188,false,666,149,68,4,1
